selected,technical_score,candidate_score,experience_total,academic_reliability,max_tech_skill,max_soft_skill,tech_candidate_multiplier,no_experience_flag,high_risk_flag
0,4.75,4.333333333333333,10,15.04,9,5,20.583333333333332,0,1
0,4.75,5.0,11,19.869999999999997,8,6,23.75,0,0
1,5.75,4.333333333333333,2,7.99,10,9,24.916666666666664,0,1
0,4.0,3.6666666666666665,4,17.84,7,6,14.666666666666666,0,1
1,5.75,2.0,8,12.57,9,2,11.5,0,1
0,7.0,5.333333333333333,5,9.12,9,10,37.33333333333333,0,1
1,8.25,2.8333333333333335,10,14.34,10,6,23.375,0,1
1,6.75,5.166666666666667,10,9.09,10,8,34.875,0,1
1,8.0,4.666666666666667,7,11.89,10,9,37.333333333333336,0,0
1,5.5,3.3333333333333335,8,4.13,10,8,18.333333333333336,0,1
1,6.25,6.0,2,10.46,10,10,37.5,0,0
0,3.25,3.6666666666666665,15,15.41,4,6,11.916666666666666,0,0
1,2.25,4.666666666666667,8,8.86,3,9,10.5,0,0
1,4.75,4.166666666666667,9,4.800000000000001,10,10,19.791666666666668,0,1
1,7.5,6.166666666666667,9,12.469999999999999,10,10,46.25,0,0
1,6.0,4.333333333333333,7,17.21,10,7,26.0,0,0
1,7.25,4.166666666666667,15,11.75,10,5,30.208333333333336,0,1
1,7.25,4.0,15,14.42,10,5,29.0,0,0
1,6.5,4.666666666666667,15,6.370000000000001,9,7,30.333333333333336,0,1
1,4.25,6.666666666666667,8,11.32,7,10,28.333333333333336,0,0
1,3.0,4.833333333333333,14,9.02,6,7,14.5,0,1
0,6.0,4.0,15,13.99,10,9,24.0,0,0
1,2.5,4.666666666666667,9,9.55,4,7,11.666666666666668,0,1
0,5.0,4.5,19,7.59,8,7,22.5,0,1
1,4.25,5.333333333333333,12,16.58,8,8,22.666666666666664,0,0
1,3.5,2.6666666666666665,7,5.4,8,1,9.333333333333332,0,1
1,7.75,4.166666666666667,13,12.11,10,7,32.29166666666667,0,1
1,3.5,5.166666666666667,11,11.629999999999999,6,10,18.083333333333336,0,1
0,2.5,4.666666666666667,7,10.61,4,8,11.666666666666668,0,0
1,7.75,4.666666666666667,14,7.4,10,10,36.16666666666667,0,1
1,5.25,4.333333333333333,10,14.51,8,7,22.75,0,0
1,5.5,5.166666666666667,16,9.9,9,10,28.416666666666668,0,0
1,6.5,5.166666666666667,12,11.870000000000001,9,10,33.583333333333336,0,1
1,4.25,4.166666666666667,8,6.8,7,7,17.708333333333336,0,0
1,6.0,4.333333333333333,14,11.92,9,7,26.0,0,1
1,7.75,6.166666666666667,9,15.79,10,7,47.79166666666667,0,0
0,6.5,4.5,17,16.36,9,10,29.25,0,1
0,7.25,4.666666666666667,6,13.58,10,8,33.833333333333336,0,0
1,5.75,5.0,14,7.77,10,5,28.75,0,1
1,4.75,5.0,13,13.17,7,8,23.75,0,1
0,5.25,5.5,4,11.01,8,9,28.875,0,1
0,6.5,4.333333333333333,14,16.91,10,8,28.166666666666664,0,1
1,7.0,4.833333333333333,10,6.73,10,10,33.83333333333333,0,1
0,7.0,4.166666666666667,11,16.5,10,9,29.166666666666668,0,1
1,5.25,4.833333333333333,11,15.79,9,10,25.375,0,0
1,7.5,4.0,8,11.66,10,9,30.0,0,1
0,6.5,3.1666666666666665,9,14.73,9,8,20.583333333333332,0,0
1,7.0,4.666666666666667,7,13.14,10,6,32.66666666666667,0,0
1,5.25,5.333333333333333,7,9.65,10,7,28.0,0,1
0,5.75,4.5,13,11.280000000000001,10,8,25.875,0,0
1,3.0,4.0,9,6.629999999999999,6,4,12.0,0,1
1,4.75,5.166666666666667,12,10.059999999999999,7,8,24.541666666666668,0,1
0,4.0,3.5,14,5.710000000000001,6,6,14.0,0,1
1,6.25,5.0,9,10.43,9,8,31.25,0,1
1,6.75,3.6666666666666665,9,3.08,9,6,24.75,0,1
0,4.25,4.833333333333333,7,11.99,7,7,20.541666666666664,0,0
1,6.0,4.333333333333333,2,10.120000000000001,9,7,26.0,0,1
1,6.25,4.666666666666667,14,7.93,9,9,29.166666666666668,0,1
1,5.0,3.8333333333333335,14,6.83,6,8,19.166666666666668,0,1
1,6.0,6.333333333333333,16,15.71,8,10,38.0,0,1
1,7.5,7.0,10,18.27,10,10,52.5,0,0
1,6.5,4.0,8,15.51,8,8,26.0,0,0
1,5.0,2.5,12,17.380000000000003,7,3,12.5,0,0
0,6.0,3.1666666666666665,20,3.3,10,7,19.0,0,1
1,5.0,3.0,9,9.879999999999999,10,7,15.0,0,1
1,6.0,3.6666666666666665,10,12.0,8,7,22.0,0,0
1,4.0,3.5,9,6.1,7,8,14.0,0,1
1,4.25,5.0,8,14.939999999999998,8,8,21.25,0,1
1,5.5,4.0,10,10.8,9,10,22.0,0,0
1,7.75,4.333333333333333,5,12.780000000000001,9,10,33.58333333333333,0,1
1,7.75,3.3333333333333335,8,7.690000000000001,9,9,25.833333333333336,0,1
1,5.5,5.166666666666667,20,6.27,8,7,28.416666666666668,0,1
1,3.75,6.166666666666667,12,15.59,5,10,23.125,0,1
1,4.0,5.333333333333333,18,4.34,8,10,21.333333333333332,0,1
1,5.25,3.6666666666666665,5,9.719999999999999,10,8,19.25,0,1
1,7.0,4.333333333333333,11,8.18,10,8,30.333333333333332,0,1
1,5.5,2.6666666666666665,14,9.3,9,6,14.666666666666666,0,1
1,3.75,5.833333333333333,8,16.259999999999998,6,9,21.875,0,0
1,3.5,4.833333333333333,15,15.469999999999999,7,5,16.916666666666664,0,0
1,5.75,4.5,16,10.21,10,10,25.875,0,1
0,6.5,3.3333333333333335,3,9.17,10,4,21.666666666666668,0,1
1,5.0,4.666666666666667,6,14.86,10,10,23.333333333333336,0,0
1,6.75,5.333333333333333,13,7.68,10,9,36.0,0,1
1,6.0,5.166666666666667,13,6.04,10,10,31.0,0,1
1,3.75,3.8333333333333335,12,11.31,10,10,14.375,0,1
0,4.5,6.666666666666667,13,8.82,10,10,30.0,0,1
0,3.75,4.333333333333333,17,12.83,7,8,16.25,0,0
1,7.25,5.166666666666667,14,3.01,9,7,37.458333333333336,0,1
1,6.25,3.1666666666666665,0,15.27,9,5,19.791666666666664,1,1
1,7.75,4.0,18,9.53,9,3,31.0,0,1
1,8.25,3.5,11,7.699999999999999,10,6,28.875,0,1
1,4.25,4.166666666666667,16,12.620000000000001,8,10,17.708333333333336,0,1
0,4.5,4.833333333333333,12,6.42,9,4,21.75,0,1
1,5.25,6.0,10,10.379999999999999,8,10,31.5,0,0
0,5.25,6.5,6,16.52,9,10,34.125,0,0
0,4.25,3.6666666666666665,13,8.030000000000001,8,5,15.583333333333332,0,1
1,7.0,4.333333333333333,13,14.990000000000002,9,8,30.333333333333332,0,1
1,6.0,2.8333333333333335,15,11.3,9,7,17.0,0,1
1,5.5,4.0,11,13.43,7,10,22.0,0,1
1,6.5,3.3333333333333335,13,10.6,10,6,21.666666666666668,0,1
0,2.75,3.5,11,16.56,4,6,9.625,0,0
1,5.75,3.0,12,12.780000000000001,9,6,17.25,0,0
1,5.0,5.0,7,10.89,8,10,25.0,0,1
0,5.75,3.6666666666666665,12,12.16,10,5,21.083333333333332,0,1
1,7.75,4.5,4,7.890000000000001,10,6,34.875,0,0
1,5.5,7.0,10,7.779999999999999,10,10,38.5,0,1
1,2.75,6.833333333333333,11,18.1,6,10,18.791666666666664,0,0
0,6.5,5.5,8,7.35,10,8,35.75,0,1
1,6.5,4.833333333333333,13,15.850000000000001,10,7,31.416666666666664,0,1
0,5.25,4.833333333333333,8,9.34,9,8,25.375,0,1
1,5.75,3.6666666666666665,10,8.66,10,3,21.083333333333332,0,1
1,5.5,4.833333333333333,10,11.46,7,10,26.583333333333332,0,1
1,3.5,5.333333333333333,8,18.45,5,9,18.666666666666664,0,0
0,5.5,5.666666666666667,15,13.93,8,10,31.166666666666668,0,1
1,4.75,5.0,8,7.85,9,9,23.75,0,1
1,4.0,5.833333333333333,9,12.8,10,9,23.333333333333332,0,1
1,8.0,5.0,13,12.1,9,9,40.0,0,0
1,3.5,5.166666666666667,10,8.75,5,9,18.083333333333336,0,0
0,3.75,6.166666666666667,16,10.71,6,9,23.125,0,1
0,8.0,4.666666666666667,10,15.95,9,8,37.333333333333336,0,1
1,5.5,5.0,12,9.02,10,7,27.5,0,1
1,3.25,5.0,19,8.26,6,8,16.25,0,1
1,5.25,3.6666666666666665,6,9.67,6,8,19.25,0,1
1,6.5,6.166666666666667,17,16.77,9,10,40.083333333333336,0,0
0,7.0,6.0,14,8.24,10,10,42.0,0,1
0,2.75,4.666666666666667,12,7.11,5,7,12.833333333333334,0,0
1,7.0,4.0,6,8.09,8,9,28.0,0,1
1,5.75,3.8333333333333335,14,14.76,10,9,22.041666666666668,0,0
1,4.75,4.666666666666667,10,9.1,10,6,22.166666666666668,0,1
1,5.25,4.833333333333333,11,14.41,9,8,25.375,0,1
1,5.5,3.5,8,11.42,9,8,19.25,0,1
1,4.5,6.833333333333333,9,5.48,8,10,30.75,0,1
1,8.5,4.0,13,12.33,10,7,34.0,0,1
1,6.5,5.0,12,12.54,10,5,32.5,0,0
1,5.0,5.0,14,8.370000000000001,8,7,25.0,0,1
0,5.25,3.6666666666666665,16,11.33,8,6,19.25,0,0
1,7.5,2.3333333333333335,17,5.4,10,6,17.5,0,1
0,3.5,3.6666666666666665,14,15.18,5,9,12.833333333333332,0,1
1,7.25,5.5,16,7.93,10,9,39.875,0,1
0,5.25,4.333333333333333,5,9.29,10,5,22.75,0,0
1,8.75,6.166666666666667,13,16.35,10,10,53.958333333333336,0,0
1,5.75,4.833333333333333,8,16.32,9,9,27.791666666666664,0,1
1,7.0,4.666666666666667,14,16.240000000000002,9,9,32.66666666666667,0,0
1,6.25,3.8333333333333335,9,10.93,9,10,23.958333333333336,0,0
1,3.0,5.666666666666667,11,12.01,5,10,17.0,0,1
1,5.0,6.5,13,10.39,8,10,32.5,0,0
1,8.75,4.0,16,11.5,10,6,35.0,0,0
0,5.0,3.0,13,13.36,8,6,15.0,0,1
0,3.5,3.5,14,13.51,5,8,12.25,0,1
1,5.0,6.666666666666667,4,12.38,6,9,33.333333333333336,0,1
0,6.75,3.5,12,12.32,9,6,23.625,0,1
1,5.5,5.666666666666667,16,8.530000000000001,9,9,31.166666666666668,0,1
1,7.0,3.8333333333333335,8,11.93,9,9,26.833333333333336,0,0
1,6.5,4.5,5,10.45,10,5,29.25,0,0
1,5.5,6.0,3,15.84,8,7,33.0,0,1
1,3.25,5.666666666666667,10,7.609999999999999,5,9,18.416666666666668,0,1
1,2.5,3.8333333333333335,11,15.79,6,7,9.583333333333334,0,1
1,6.0,6.0,9,13.21,10,9,36.0,0,1
0,6.0,4.333333333333333,9,10.280000000000001,7,7,26.0,0,0
0,4.5,6.0,15,6.5,9,7,27.0,0,1
1,7.0,4.5,13,8.059999999999999,10,4,31.5,0,0
1,4.0,4.333333333333333,16,10.190000000000001,5,9,17.333333333333332,0,0
1,8.25,5.333333333333333,4,6.33,10,9,44.0,0,1
1,6.5,6.666666666666667,14,11.370000000000001,10,10,43.333333333333336,0,1
1,4.5,4.833333333333333,8,7.699999999999999,9,9,21.75,0,1
1,8.0,3.3333333333333335,12,8.190000000000001,10,8,26.666666666666668,0,1
0,2.0,4.666666666666667,5,19.28,4,9,9.333333333333334,0,0
1,6.25,6.666666666666667,9,14.190000000000001,9,10,41.66666666666667,0,1
1,7.75,4.5,4,8.93,9,9,34.875,0,1
1,5.5,5.5,11,8.75,9,9,30.25,0,1
1,5.0,4.833333333333333,13,10.53,9,10,24.166666666666664,0,1
0,5.5,6.166666666666667,10,19.47,10,10,33.91666666666667,0,0
1,3.0,3.3333333333333335,14,10.719999999999999,7,4,10.0,0,1
0,4.5,4.666666666666667,16,15.219999999999999,9,7,21.0,0,1
1,3.5,3.1666666666666665,15,7.84,6,5,11.083333333333332,0,0
0,4.5,3.3333333333333335,11,8.8,6,8,15.0,0,1
0,6.5,5.5,8,15.990000000000002,9,8,35.75,0,1
1,5.75,6.333333333333333,10,15.23,8,8,36.416666666666664,0,1
1,4.5,5.5,13,13.18,10,9,24.75,0,0
1,3.75,5.5,13,8.79,10,10,20.625,0,1
1,6.25,4.5,8,9.940000000000001,9,7,28.125,0,1
1,4.75,4.833333333333333,17,8.32,9,8,22.958333333333332,0,1
0,5.0,5.166666666666667,3,7.1,6,9,25.833333333333336,0,0
0,3.5,5.666666666666667,12,3.6399999999999997,5,8,19.833333333333336,0,1
1,6.25,5.666666666666667,13,9.95,9,10,35.41666666666667,0,0
1,4.0,2.1666666666666665,7,8.34,5,5,8.666666666666666,0,0
1,6.5,4.333333333333333,20,3.01,9,6,28.166666666666664,0,1
1,5.75,5.0,9,9.1,10,8,28.75,0,1
0,5.25,3.6666666666666665,11,11.67,8,10,19.25,0,0
1,5.75,5.0,7,8.23,10,8,28.75,0,0
1,5.5,3.6666666666666665,11,14.11,9,6,20.166666666666664,0,0
1,6.5,5.333333333333333,7,12.96,9,10,34.666666666666664,0,1
0,3.5,2.6666666666666665,5,13.98,5,3,9.333333333333332,0,1
1,6.5,4.666666666666667,6,7.23,9,7,30.333333333333336,0,1
0,4.5,3.8333333333333335,15,8.97,9,8,17.25,0,1
0,8.0,1.6666666666666667,9,11.78,10,1,13.333333333333334,0,1
0,5.5,5.833333333333333,10,10.91,10,7,32.08333333333333,0,0
1,7.25,6.833333333333333,1,16.47,10,10,49.541666666666664,0,1
1,5.0,4.833333333333333,4,5.26,8,7,24.166666666666664,0,1
0,4.5,5.833333333333333,16,15.15,7,9,26.25,0,0
1,4.25,6.666666666666667,13,13.23,10,10,28.333333333333336,0,1
1,2.75,7.166666666666667,6,18.79,7,8,19.708333333333336,0,0
1,5.25,4.166666666666667,14,7.98,8,7,21.875,0,1
1,1.75,3.3333333333333335,7,7.82,3,6,5.833333333333334,0,0
0,7.0,6.333333333333333,3,15.41,10,9,44.33333333333333,0,0
0,4.75,4.0,3,9.04,8,8,19.0,0,1
1,7.25,5.166666666666667,13,16.42,9,9,37.458333333333336,0,0
1,2.75,3.3333333333333335,4,14.02,5,10,9.166666666666668,0,0
1,6.75,5.166666666666667,10,8.280000000000001,8,7,34.875,0,0
1,8.5,3.1666666666666665,17,11.39,10,5,26.916666666666664,0,1
1,6.75,5.333333333333333,12,11.78,8,10,36.0,0,1
1,7.0,5.833333333333333,16,11.920000000000002,9,9,40.83333333333333,0,1
1,4.75,3.6666666666666665,14,11.32,7,6,17.416666666666664,0,1
1,7.25,6.5,13,14.05,10,10,47.125,0,1
1,5.25,4.333333333333333,16,14.219999999999999,10,6,22.75,0,1
1,6.25,4.833333333333333,8,8.33,10,7,30.208333333333332,0,1
0,6.0,4.333333333333333,2,10.61,10,7,26.0,0,1
0,6.0,5.666666666666667,7,4.01,8,9,34.0,0,1
0,5.0,2.6666666666666665,8,15.469999999999999,10,4,13.333333333333332,0,0
1,4.5,5.333333333333333,8,6.86,6,9,24.0,0,0
1,4.5,5.0,8,8.45,7,8,22.5,0,1
1,6.5,4.0,14,10.84,10,5,26.0,0,0
0,6.5,4.666666666666667,15,16.89,9,10,30.333333333333336,0,0
1,6.5,3.8333333333333335,16,9.77,10,5,24.916666666666668,0,1
1,5.25,4.0,14,17.31,9,10,21.0,0,0
1,4.0,6.166666666666667,17,9.45,9,7,24.666666666666668,0,0
0,4.75,2.3333333333333335,7,11.31,9,4,11.083333333333334,0,1
1,3.75,5.333333333333333,15,9.530000000000001,7,8,20.0,0,1
1,5.25,5.166666666666667,10,13.79,10,8,27.125,0,1
0,4.75,4.666666666666667,11,9.969999999999999,10,10,22.166666666666668,0,1
1,6.0,4.0,15,15.61,7,6,24.0,0,1
1,8.5,5.0,15,18.23,10,10,42.5,0,0
1,6.5,3.1666666666666665,15,5.140000000000001,10,7,20.583333333333332,0,1
0,3.5,5.666666666666667,9,10.01,7,10,19.833333333333336,0,0
0,8.0,4.0,7,8.8,9,6,32.0,0,1
0,4.0,5.333333333333333,7,14.59,9,7,21.333333333333332,0,1
1,6.5,3.5,8,12.15,10,3,22.75,0,1
1,6.75,5.0,10,11.98,9,10,33.75,0,1
1,5.25,4.833333333333333,15,12.81,8,9,25.375,0,0
1,5.25,4.833333333333333,13,12.27,7,9,25.375,0,1
0,4.75,3.5,14,1.9900000000000002,8,4,16.625,0,1
0,5.5,5.833333333333333,12,11.16,10,10,32.08333333333333,0,1
0,5.25,3.6666666666666665,7,11.54,6,8,19.25,0,0
1,4.75,4.666666666666667,16,8.87,8,8,22.166666666666668,0,1
0,7.75,6.0,18,12.04,9,10,46.5,0,1
1,5.5,4.166666666666667,16,12.58,8,9,22.916666666666668,0,1
1,6.5,6.0,12,14.95,10,7,39.0,0,0
1,6.25,2.6666666666666665,5,11.690000000000001,8,4,16.666666666666664,0,1
1,5.0,5.0,10,9.15,8,8,25.0,0,1
1,6.75,5.5,11,5.21,8,9,37.125,0,1
1,8.25,3.8333333333333335,12,15.36,10,2,31.625,0,1
1,6.5,4.666666666666667,9,7.129999999999999,8,9,30.333333333333336,0,1
1,5.75,4.5,16,14.89,10,10,25.875,0,1
1,6.25,6.5,13,13.64,10,10,40.625,0,0
1,3.0,5.333333333333333,9,10.48,6,10,16.0,0,1
1,3.5,3.1666666666666665,15,12.2,6,6,11.083333333333332,0,0
0,4.25,5.0,12,17.44,7,8,21.25,0,0
0,8.0,4.0,11,11.2,10,6,32.0,0,1
1,4.25,4.833333333333333,19,19.310000000000002,6,10,20.541666666666664,0,0
1,2.5,6.833333333333333,12,12.54,6,9,17.083333333333332,0,1
1,6.0,3.5,12,16.3,10,6,21.0,0,0
1,6.25,3.1666666666666665,13,13.370000000000001,8,3,19.791666666666664,0,0
1,5.75,5.0,11,9.42,9,10,28.75,0,1
0,7.25,5.333333333333333,6,13.719999999999999,8,8,38.666666666666664,0,0
0,6.5,3.5,9,8.3,10,6,22.75,0,0
0,5.75,4.666666666666667,13,9.32,8,8,26.833333333333336,0,1
0,5.5,3.0,8,17.22,7,4,16.5,0,0
0,5.0,3.5,8,11.77,10,7,17.5,0,0
1,4.25,5.166666666666667,6,11.690000000000001,9,7,21.958333333333336,0,0
1,6.5,4.5,11,11.19,9,9,29.25,0,0
0,5.5,5.166666666666667,16,11.36,8,8,28.416666666666668,0,1
1,6.0,3.3333333333333335,16,13.07,10,8,20.0,0,1
1,5.5,3.3333333333333335,13,11.1,9,7,18.333333333333336,0,0
1,4.0,4.166666666666667,8,8.06,9,7,16.666666666666668,0,1
1,6.0,6.0,6,4.140000000000001,8,10,36.0,0,1
1,6.0,4.166666666666667,6,13.22,9,7,25.0,0,1
1,4.25,3.5,14,7.9,6,7,14.875,0,1
1,4.0,5.666666666666667,14,7.870000000000001,8,9,22.666666666666668,0,1
0,6.0,4.333333333333333,6,17.21,9,10,26.0,0,0
1,3.25,5.0,6,16.54,6,9,16.25,0,0
1,5.0,4.833333333333333,5,9.190000000000001,6,8,24.166666666666664,0,1
0,5.75,4.5,12,6.789999999999999,9,7,25.875,0,1
1,4.75,4.833333333333333,12,9.77,8,10,22.958333333333332,0,0
1,5.25,5.166666666666667,21,12.93,9,7,27.125,0,1
0,7.25,5.5,9,13.51,10,10,39.875,0,0
1,6.25,4.0,15,4.75,10,8,25.0,0,1
0,5.5,1.6666666666666667,18,9.43,6,3,9.166666666666668,0,0
1,6.75,6.5,5,11.61,10,10,43.875,0,1
1,4.25,4.5,6,11.0,8,10,19.125,0,1
1,6.5,3.8333333333333335,12,11.18,10,10,24.916666666666668,0,1
0,4.0,4.5,12,7.9,6,8,18.0,0,1
0,7.0,4.833333333333333,3,10.55,9,9,33.83333333333333,0,1
0,5.0,4.5,16,11.57,10,10,22.5,0,1
1,5.0,4.0,9,3.6799999999999997,7,9,20.0,0,1
0,3.25,3.8333333333333335,15,16.71,4,7,12.458333333333334,0,0
0,6.5,5.5,6,10.03,10,9,35.75,0,1
1,6.25,4.0,13,17.880000000000003,9,6,25.0,0,0
0,2.75,7.0,13,16.66,4,8,19.25,0,0
1,8.0,3.8333333333333335,4,15.91,10,5,30.666666666666668,0,0
1,3.5,5.666666666666667,15,13.39,9,10,19.833333333333336,0,1
1,7.25,5.5,10,10.059999999999999,10,9,39.875,0,0
1,2.25,6.0,13,8.6,4,7,13.5,0,1
1,6.5,6.166666666666667,11,8.68,10,9,40.083333333333336,0,1
0,6.25,4.333333333333333,6,6.57,8,8,27.083333333333332,0,0
1,5.75,4.0,9,9.9,10,6,23.0,0,1
1,5.25,4.666666666666667,15,6.190000000000001,9,9,24.5,0,1
1,3.75,4.833333333333333,9,13.43,7,8,18.125,0,0
1,2.25,6.333333333333333,14,15.77,4,9,14.25,0,0
1,6.25,3.8333333333333335,10,7.449999999999999,8,6,23.958333333333336,0,1
1,3.75,4.833333333333333,13,11.02,7,9,18.125,0,1
0,5.75,5.333333333333333,17,15.280000000000001,8,10,30.666666666666664,0,1
1,5.25,2.3333333333333335,12,14.41,10,4,12.25,0,1
1,5.25,3.0,10,10.27,7,9,15.75,0,1
1,4.0,4.333333333333333,17,9.83,7,8,17.333333333333332,0,1
1,8.0,4.833333333333333,6,9.65,10,9,38.666666666666664,0,0
0,7.75,4.0,16,15.119999999999997,10,6,31.0,0,1
0,1.75,3.5,10,11.44,3,10,6.125,0,1
1,6.75,4.5,9,16.53,10,8,30.375,0,0
0,7.75,6.0,12,12.75,10,10,46.5,0,0
1,2.0,6.0,18,4.5,3,10,12.0,0,1
0,5.0,3.8333333333333335,10,12.630000000000003,10,6,19.166666666666668,0,1
1,4.75,5.333333333333333,15,15.27,8,8,25.333333333333332,0,0
1,5.0,5.666666666666667,11,8.74,10,10,28.333333333333336,0,1
1,3.25,4.333333333333333,10,11.33,7,8,14.083333333333332,0,1
0,6.25,3.1666666666666665,6,9.84,8,3,19.791666666666664,0,1
1,5.75,4.333333333333333,15,7.18,10,7,24.916666666666664,0,1
1,5.75,4.166666666666667,5,13.56,10,6,23.958333333333336,0,0
1,8.0,4.333333333333333,4,11.059999999999999,9,9,34.666666666666664,0,1
1,6.75,5.5,16,14.49,10,10,37.125,0,1
1,3.75,5.5,11,6.129999999999999,6,9,20.625,0,1
1,6.5,4.333333333333333,5,11.79,9,8,28.166666666666664,0,0
0,6.5,4.333333333333333,7,8.05,9,6,28.166666666666664,0,0
1,6.75,3.8333333333333335,13,8.6,9,9,25.875,0,1
0,4.25,4.666666666666667,12,13.82,10,10,19.833333333333336,0,1
1,6.25,4.0,16,6.17,10,5,25.0,0,1
1,2.5,3.5,15,15.25,5,9,8.75,0,1
1,5.75,4.666666666666667,6,13.45,8,8,26.833333333333336,0,1
1,7.0,4.0,10,15.379999999999999,10,6,28.0,0,0
1,5.75,4.666666666666667,11,6.17,8,5,26.833333333333336,0,1
1,6.0,4.333333333333333,4,7.08,10,10,26.0,0,1
1,8.25,3.5,8,6.369999999999999,10,2,28.875,0,1
1,5.0,5.666666666666667,9,10.76,10,10,28.333333333333336,0,1
1,5.0,4.666666666666667,15,11.559999999999999,9,4,23.333333333333336,0,0
0,6.0,4.5,12,6.48,10,6,27.0,0,1
0,6.75,4.0,16,6.890000000000001,10,6,27.0,0,1
1,5.5,5.5,16,8.4,9,10,30.25,0,0
1,6.0,4.833333333333333,14,3.9299999999999997,10,9,29.0,0,1
1,7.25,2.1666666666666665,13,11.16,10,8,15.708333333333332,0,1
1,5.0,4.833333333333333,7,14.05,8,10,24.166666666666664,0,0
1,5.5,3.5,10,16.05,10,7,19.25,0,1
0,1.75,5.5,10,12.91,3,8,9.625,0,0
1,7.5,6.166666666666667,11,6.1,10,10,46.25,0,1
1,4.25,5.333333333333333,18,12.38,7,9,22.666666666666664,0,1
1,4.0,2.6666666666666665,12,11.33,6,4,10.666666666666666,0,1
1,6.25,5.0,6,6.58,10,8,31.25,0,0
1,5.75,4.5,11,14.810000000000002,10,10,25.875,0,1
0,5.5,5.833333333333333,19,14.74,9,9,32.08333333333333,0,1
1,6.0,6.5,7,7.82,10,10,39.0,0,1
0,3.25,4.5,16,14.13,9,9,14.625,0,0
1,1.0,3.8333333333333335,9,12.530000000000001,1,8,3.8333333333333335,0,1
0,3.25,4.5,9,8.41,6,5,14.625,0,1
1,6.25,4.666666666666667,11,12.95,9,6,29.166666666666668,0,0
1,6.0,5.0,10,13.309999999999999,9,8,30.0,0,0
1,4.75,5.0,12,13.09,9,9,23.75,0,1
1,5.5,5.5,11,14.27,7,7,30.25,0,1
1,6.5,6.166666666666667,6,3.0300000000000002,10,8,40.083333333333336,0,1
1,8.25,3.5,6,7.58,10,7,28.875,0,1
1,2.75,6.166666666666667,12,16.6,4,10,16.958333333333336,0,0
0,3.0,6.5,13,7.05,5,10,19.5,0,0
1,6.25,5.666666666666667,11,15.59,9,9,35.41666666666667,0,1
1,5.25,4.166666666666667,7,14.07,9,6,21.875,0,1
0,5.5,3.8333333333333335,15,11.08,8,7,21.083333333333336,0,0
1,6.0,6.0,5,9.36,9,10,36.0,0,0
1,3.25,5.166666666666667,8,7.93,4,9,16.791666666666668,0,1
1,4.75,4.833333333333333,16,11.55,9,10,22.958333333333332,0,1
1,2.5,3.0,11,8.719999999999999,4,10,7.5,0,1
0,5.5,6.666666666666667,11,6.83,10,10,36.66666666666667,0,1
1,5.0,3.1666666666666665,10,3.99,10,9,15.833333333333332,0,1
1,8.0,4.333333333333333,9,15.5,10,9,34.666666666666664,0,1
1,6.0,6.666666666666667,6,7.109999999999999,7,10,40.0,0,1
0,6.5,3.8333333333333335,9,3.88,9,8,24.916666666666668,0,1
1,5.75,4.666666666666667,9,17.91,10,8,26.833333333333336,0,0
1,8.25,5.666666666666667,6,13.54,10,9,46.75,0,0
1,5.75,5.666666666666667,16,12.91,9,9,32.583333333333336,0,1
1,4.5,3.8333333333333335,16,9.35,10,8,17.25,0,1
1,5.25,5.166666666666667,10,8.14,10,9,27.125,0,1
1,4.25,4.166666666666667,15,10.39,7,9,17.708333333333336,0,1
1,3.25,4.833333333333333,6,12.129999999999999,6,8,15.708333333333332,0,1
1,5.5,5.166666666666667,8,17.8,10,9,28.416666666666668,0,1
1,5.75,6.0,15,11.92,10,10,34.5,0,1
1,6.75,3.5,15,6.11,10,9,23.625,0,0
1,6.25,5.0,6,17.3,9,7,31.25,0,0
0,3.5,3.3333333333333335,13,11.79,8,7,11.666666666666668,0,0
1,7.25,4.333333333333333,13,15.14,9,10,31.416666666666664,0,0
1,6.5,6.0,4,12.66,10,8,39.0,0,1
0,3.75,4.5,15,11.27,5,8,16.875,0,0
1,4.75,6.833333333333333,9,13.46,9,9,32.45833333333333,0,0
1,8.5,4.5,9,11.65,10,10,38.25,0,1
0,3.25,3.6666666666666665,14,13.89,8,8,11.916666666666666,0,1
0,7.75,3.6666666666666665,11,13.54,9,9,28.416666666666664,0,1
0,4.75,4.0,8,8.77,8,8,19.0,0,1
1,4.5,5.833333333333333,15,9.16,7,10,26.25,0,1
1,8.25,3.0,8,14.600000000000001,9,6,24.75,0,1
1,4.25,5.833333333333333,7,10.7,10,7,24.791666666666664,0,1
0,7.0,4.5,10,14.530000000000001,8,10,31.5,0,1
1,4.0,4.333333333333333,19,6.17,7,6,17.333333333333332,0,1
0,4.5,5.5,5,11.21,8,9,24.75,0,1
0,4.75,5.833333333333333,10,10.46,9,10,27.708333333333332,0,0
0,8.0,4.333333333333333,15,15.34,10,8,34.666666666666664,0,1
0,3.75,2.5,7,9.83,5,4,9.375,0,1
1,5.0,4.166666666666667,11,16.59,8,10,20.833333333333336,0,0
0,5.25,5.833333333333333,10,9.530000000000001,6,10,30.625,0,1
1,7.25,3.3333333333333335,13,6.109999999999999,10,7,24.166666666666668,0,1
0,3.5,4.833333333333333,11,15.829999999999998,10,10,16.916666666666664,0,1
0,3.5,6.666666666666667,12,9.97,6,9,23.333333333333336,0,1
